name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,seats,max_power (in bph),Mileage Unit,Mileage,Engine (CC)
7,2017,400000,85000,1,1,1,0,5,88.7,1,20.65,1248
5,2014,300000,60000,3,1,1,2,5,67.04,1,20.51,998
5,2015,170000,20000,3,1,1,4,5,47.3,1,22.74,796
5,2005,80000,90000,3,1,0,2,5,46.3,1,19.7,796
9,2011,225000,90000,1,1,1,0,5,103.6,1,20.54,1598
3,2017,509999,90000,3,1,1,0,5,81.86,1,20.14,1197
5,2015,245000,36710,3,1,1,2,5,47.3,1,22.74,796
5,2014,370000,30000,1,1,1,0,5,73.94,1,23.2,1248
5,2017,580000,20000,3,1,1,0,5,83.1,1,21.4,1197
5,2013,185000,85000,3,1,1,0,5,47.3,1,22.74,796
5,2018,625000,50000,3,1,0,0,5,81.8,1,22.0,1197
5,2017,390000,25000,3,1,1,0,5,67.04,1,20.51,998
3,2011,380000,150000,1,1,1,1,5,90.0,1,23.0,1396
5,2013,210000,50000,3,1,1,2,5,47.3,1,22.74,796
5,2012,270000,80000,1,1,1,4,5,73.94,1,23.2,1248
3,2014,220000,93000,3,1,1,2,5,55.2,1,21.1,814
3,2016,280000,60000,3,1,1,0,5,55.2,1,21.1,814
3,2018,720000,50000,1,1,1,2,5,88.73,1,21.19,1396
1,2017,800000,60000,1,1,1,0,5,98.59,1,22.77,1498
3,2012,265000,20000,3,1,1,4,5,68.05,1,19.81,1086
5,2010,135000,90000,3,1,1,4,5,46.3,1,19.7,796
3,2012,450000,72000,1,1,1,2,5,126.32,1,22.32,1582
9,2012,350000,74000,1,1,1,2,5,73.9,1,22.07,1199
5,2006,85000,60000,3,1,1,2,5,46.3,1,19.7,796
5,2016,290000,15000,3,1,1,0,5,47.3,1,22.74,796
5,2003,65000,114000,3,1,1,0,5,46.3,1,19.7,796
5,2020,265000,70000,3,1,1,2,5,67.05,1,21.79,998
7,2018,459999,50000,3,1,1,0,5,84.0,1,20.3,1199
5,2013,395000,70000,1,1,1,2,5,74.0,1,23.4,1248
5,2011,290000,110000,1,1,1,2,5,73.9,1,21.1,1248
9,2014,300000,84000,1,1,1,2,5,88.5,1,20.14,1498
3,2011,200000,60000,3,1,1,2,5,78.9,1,20.36,1197
5,2014,465000,90000,1,1,1,0,5,74.0,1,23.4,1248
7,2010,200000,188000,1,1,1,2,5,88.8,1,21.12,1248
3,2010,150000,123278,3,1,1,2,5,78.9,1,20.36,1197
3,2015,625000,90000,1,1,1,0,5,88.73,1,21.19,1396
1,2012,220000,110000,1,1,1,0,5,68.0,1,20.0,1399
1,2013,250000,110000,1,1,1,0,5,68.1,1,20.0,1399
7,2018,575000,70000,1,1,1,0,5,88.7,1,20.65,1248
5,2016,262000,50000,3,1,1,0,5,47.3,1,22.74,796
3,2018,299000,33000,3,1,1,0,5,55.2,1,21.1,814
5,2015,250000,26500,3,1,1,0,5,47.3,1,22.74,796
5,2013,360000,70000,1,1,1,4,5,74.0,1,23.4,1248
3,2017,600000,60000,1,1,1,0,5,88.73,1,22.54,1396
9,2011,300000,80000,1,1,1,2,5,103.6,1,20.54,1598
3,2012,185000,50000,3,1,1,2,5,55.2,1,21.1,814
6,2017,360000,25000,3,1,1,0,5,67.0,1,23.01,999
5,2014,210000,70000,3,1,1,0,5,67.1,1,20.92,998
9,2016,560000,50000,1,1,1,0,5,88.7,1,20.14,1498
8,2012,300000,90000,1,1,1,0,5,67.1,1,23.59,1364
5,2015,270000,22000,3,1,1,0,5,47.3,1,22.74,796
0,2013,200000,80000,1,1,1,0,5,76.9,1,22.1,1248
7,2018,860000,60000,1,1,1,0,5,108.5,1,21.5,1497
5,2013,240000,142000,1,1,1,2,5,73.94,1,23.2,1248
1,2018,850000,90000,1,1,1,0,5,98.96,1,23.0,1498
1,2011,155000,80000,1,1,1,4,5,68.0,1,20.0,1399
3,2011,270000,125000,1,1,1,0,5,90.0,1,23.0,1396
5,2015,610000,33000,3,1,1,0,5,91.1,1,20.73,1373
3,2015,1000000,50000,1,1,1,0,5,126.2,1,19.67,1582
5,2007,135000,60000,3,1,1,0,5,46.3,1,19.7,796
3,2014,625000,70000,1,1,1,2,5,126.32,1,22.32,1582
5,2012,220000,70000,1,1,1,2,5,73.94,1,23.2,1248
5,2017,620000,18484,3,1,1,0,5,81.8,1,20.89,1197
5,2010,180000,25000,3,1,1,2,5,46.3,1,19.7,796
9,2013,250000,120000,1,1,1,4,5,73.9,1,22.07,1199
5,2017,480000,55000,3,1,1,0,5,83.14,1,20.85,1197
3,2012,380000,50000,1,1,1,2,5,88.76,1,21.9,1396
5,2004,90000,60000,3,1,1,0,5,46.3,1,19.7,796
5,2016,330000,80000,3,1,1,2,5,67.04,1,20.51,998
3,2013,215000,47000,3,1,1,2,5,55.2,1,21.1,814
3,2013,380000,110000,1,1,1,2,5,88.76,1,21.27,1396
3,2012,400000,103655,1,1,1,2,5,126.3,1,22.32,1582
5,2008,120000,80000,3,1,1,4,5,46.3,1,19.7,796
1,2015,550000,206000,1,0,1,0,5,98.59,1,22.77,1498
1,2018,950000,27000,1,0,1,0,5,98.59,1,22.77,1498
1,2014,500000,132000,1,0,1,2,5,89.84,1,22.7,1498
4,2011,180000,218000,1,1,1,0,5,64.1,1,21.0,1461
3,2016,650000,10000,1,1,1,0,5,88.73,1,22.54,1396
4,2011,210000,215000,1,1,1,0,5,64.1,1,21.0,1461
9,2011,295000,65000,1,1,1,2,5,103.6,1,20.54,1598
5,2017,450000,10000,3,1,0,0,5,67.04,1,23.1,998
3,2012,300000,80000,1,1,1,2,5,88.76,1,21.9,1396
3,2017,1100000,40000,1,1,1,0,5,88.7,1,21.38,1396
3,2013,500000,80000,1,1,1,2,5,126.3,1,22.32,1582
6,2016,235000,60000,3,1,1,0,5,67.0,1,23.01,999
5,2012,325000,90000,1,1,1,0,5,74.0,1,22.9,1248
5,2014,420000,90000,1,1,1,0,5,74.0,1,23.4,1248
5,2014,229999,60000,3,1,1,2,5,67.1,1,20.92,998
5,2013,375000,80000,1,1,1,1,5,74.0,1,23.4,1248
3,2018,575000,30000,3,1,1,0,5,68.0,1,20.3,1086
3,2010,320000,135000,1,1,1,2,5,90.0,1,23.0,1396
6,2016,315000,60000,3,1,1,2,5,67.0,1,23.01,999
5,2015,350000,29000,3,1,1,0,5,67.04,1,23.1,998
5,2018,451999,30000,3,1,0,2,5,67.04,1,23.1,998
5,2015,450000,35000,3,1,1,2,5,83.11,1,20.4,1197
5,2014,310000,35000,3,1,1,2,5,67.04,1,20.51,998
5,2007,150000,50000,3,1,1,4,5,46.3,1,19.7,796
1,2011,160000,112000,1,1,1,2,5,68.0,1,20.0,1399
7,2012,135000,146000,1,1,1,0,5,70.0,1,19.61,1405
9,2020,260000,50000,1,1,1,0,5,88.5,1,20.14,1498
3,2017,500000,25000,3,1,1,0,5,81.86,1,20.14,1197
6,2016,220000,20000,3,1,1,0,5,67.0,1,23.01,999
3,2011,280000,100000,1,1,1,2,5,90.0,1,23.0,1396
3,2011,320000,155000,1,1,1,0,5,90.0,1,23.0,1396
1,2012,140000,70000,1,1,1,1,5,68.0,1,20.0,1399
5,2012,310000,25000,1,1,1,2,5,88.8,1,21.5,1248
5,2012,380000,100000,1,1,1,2,5,74.0,1,22.9,1248
7,2015,475000,25000,1,1,1,0,5,74.0,1,22.95,1248
3,2010,275000,80000,3,1,1,0,5,68.05,1,19.81,1086
6,2014,650000,129000,1,1,1,0,5,108.45,1,19.72,1461
9,2018,650000,82000,1,1,0,0,5,108.62,1,21.73,1498
5,2017,445000,39500,3,1,1,0,5,81.8,1,20.52,1197
3,2018,750000,40000,1,1,1,0,5,88.76,1,22.54,1396
5,2012,425000,56000,1,1,1,2,5,74.0,1,22.9,1248
3,2017,850000,54000,1,1,1,0,5,88.73,1,22.54,1396
5,2016,400000,20000,3,1,1,2,5,67.04,1,20.51,998
5,2014,206000,120000,3,1,1,2,5,47.3,1,22.74,796
3,2014,290000,50000,3,1,1,0,5,55.2,1,21.1,814
5,2010,170000,100000,3,1,1,0,5,46.3,1,19.7,796
9,2012,315000,130000,1,1,1,2,5,103.6,1,20.54,1598
5,2011,225000,76000,3,1,1,2,5,67.1,1,20.92,998
1,2013,250000,25000,1,1,1,0,5,68.1,1,20.0,1399
3,2011,360000,157000,1,1,1,2,5,126.3,1,22.32,1582
3,2011,380000,157000,1,1,1,2,5,126.3,1,22.32,1582
7,2010,160000,30000,1,1,1,2,5,88.8,1,21.12,1248
5,2014,229999,30000,3,1,1,2,5,47.3,1,22.74,796
5,2014,440000,70000,1,1,1,2,5,74.0,1,22.9,1248
9,2012,240000,200000,1,1,1,0,5,73.9,1,22.07,1199
3,2012,465000,146000,1,1,1,2,5,126.32,1,22.32,1582
3,2013,325000,70000,3,1,1,0,5,78.9,1,20.36,1197
5,2006,110000,120000,3,1,1,4,5,46.3,1,19.7,796
5,2018,750000,40000,3,1,1,0,5,91.1,1,20.73,1373
3,2018,350000,25000,3,1,1,0,5,55.2,1,21.1,814
5,2014,200000,40000,3,1,1,4,5,47.3,1,22.74,796
7,2012,200000,120000,1,1,1,0,5,69.0,1,23.03,1396
3,2016,276000,60000,3,1,1,0,5,68.05,1,20.3,998
3,2014,250000,40000,3,1,1,0,5,55.2,1,21.1,814
5,2008,95000,80000,3,1,1,2,5,46.3,1,19.7,796
7,2011,200000,70000,1,1,1,2,5,70.0,1,23.57,1396
3,2012,450000,100000,1,1,1,2,5,126.32,1,22.32,1582
3,2010,200000,70000,3,1,1,2,5,78.9,1,20.36,1197
1,2013,325000,120000,1,1,1,2,5,68.1,1,20.0,1399
3,2013,325000,70000,3,1,1,2,5,78.9,1,20.36,1197
3,2016,900000,130000,1,1,1,0,5,88.7,1,21.38,1396
3,2016,950000,133000,1,1,1,0,5,88.7,1,21.38,1396
9,2010,320000,120000,1,1,1,4,5,103.6,1,20.54,1598
9,2015,620000,33000,1,1,1,0,5,88.8,1,20.14,1498
5,2009,150000,70000,3,1,1,2,5,46.3,1,19.7,796
1,2012,190000,112000,1,1,1,2,5,68.0,1,20.0,1399
5,2012,400000,90000,1,1,1,0,7,88.76,1,20.77,1248
3,2016,930000,47552,1,1,1,2,5,126.2,1,19.67,1582
1,2019,950000,20000,1,1,1,0,5,98.96,1,23.0,1498
5,2004,70000,70000,3,1,1,2,5,46.3,1,19.7,796
1,2015,300000,140000,1,1,1,0,5,68.05,1,20.0,1399
7,2017,520000,40000,3,1,1,0,5,84.0,1,20.3,1199
5,2014,190000,70000,3,1,1,4,5,47.3,1,22.74,796
5,2020,360000,5000,3,1,1,0,5,47.3,1,22.05,796
5,2013,160000,70000,3,1,1,2,5,47.3,1,22.74,796
5,2007,85000,120000,3,1,1,4,5,46.3,1,19.7,796
5,2013,390000,100000,1,1,1,0,5,74.0,1,23.4,1248
8,2015,450000,80000,1,1,1,0,5,67.04,1,23.59,1364
3,2012,500000,70000,1,1,1,0,5,126.32,1,22.32,1582
5,2019,610000,18000,3,1,1,0,5,81.8,1,21.21,1197
3,2012,450000,150000,1,1,1,4,5,126.32,1,22.32,1582
3,2011,450000,108000,1,1,1,0,5,126.3,1,22.32,1582
5,2013,650000,90000,1,1,1,0,7,88.76,1,20.77,1248
5,2016,500000,40000,3,1,1,0,5,83.14,1,20.85,1197
5,2011,400000,60000,1,1,1,0,5,74.0,1,22.9,1248
3,2012,280000,65000,3,1,1,0,5,78.9,1,20.36,1197
5,2014,580000,88000,1,1,1,0,5,74.0,1,23.4,1248
3,2014,190000,60000,3,1,1,2,5,55.2,1,21.1,814
3,2019,811000,43000,1,1,1,0,5,88.76,1,22.54,1396
5,2016,409999,120000,1,1,1,0,5,73.94,1,23.2,1248
5,2014,420000,120000,1,1,1,2,5,74.0,1,23.4,1248
6,2017,350000,25000,3,1,1,0,5,67.0,1,23.01,999
8,2015,509999,100000,1,1,1,2,5,67.05,1,23.59,1364
5,2013,240000,44000,3,1,1,2,5,67.1,1,20.92,998
3,2015,530000,100000,1,1,1,2,5,88.73,1,22.54,1396
3,2014,350000,64000,3,1,1,0,5,78.9,1,20.36,1197
5,2013,370000,90000,1,1,1,2,5,74.0,1,22.9,1248
3,2014,320000,15000,3,1,1,0,5,78.9,1,20.36,1197
5,2017,440000,35000,3,1,0,0,5,67.0,1,20.51,998
3,2012,179000,30000,3,1,1,2,5,55.2,1,21.1,814
3,2008,140000,60000,3,1,1,2,5,78.9,1,20.36,1197
1,2011,250000,55130,1,0,1,2,5,68.0,1,20.0,1399
5,2014,330000,22000,3,1,1,0,5,67.04,1,20.51,998
5,2015,550000,29434,3,1,1,0,5,91.1,1,20.73,1373
6,2013,400000,44500,1,1,1,2,5,83.8,1,20.46,1461
5,2016,375000,34500,3,1,1,0,5,67.04,1,20.51,998
3,2012,140000,20000,3,1,1,0,5,55.2,1,21.1,814
3,2019,550000,3000,3,1,1,0,5,81.86,1,20.14,1197
1,2018,950000,35000,1,1,1,0,5,98.96,1,23.0,1498
5,2018,375000,50000,0,1,1,0,5,61.7,0,21.94,1196
5,2016,590000,40000,3,1,1,2,5,91.1,1,20.73,1373
3,2019,420000,30000,3,1,1,0,5,68.0,1,20.3,1086
7,2019,530000,20000,3,1,1,0,5,83.81,1,20.3,1199
5,2013,350000,110000,1,1,1,4,5,74.0,1,22.9,1248
6,2017,325000,16500,3,1,1,2,5,67.0,1,23.01,999
5,2012,180000,80000,3,1,1,4,5,46.3,1,19.7,796
5,2020,700000,20000,3,1,1,0,5,88.5,1,23.26,1197
9,2018,885000,75000,1,1,0,0,5,108.5,1,21.5,1498
5,2011,160000,140000,1,1,1,0,5,73.9,1,21.1,1248
3,2012,300000,120000,1,1,1,2,5,90.0,1,23.0,1396
9,2018,950000,75000,1,1,0,0,5,108.5,1,21.5,1498
5,2015,549000,90000,1,1,1,0,7,88.76,1,20.77,1248
6,2012,570000,100000,1,1,1,2,5,78.0,1,21.8,1461
9,2015,434999,50000,1,1,1,0,5,88.8,1,20.14,1498
5,2015,260000,25000,3,1,1,0,5,47.3,1,22.74,796
5,2013,450000,24019,1,1,1,0,5,74.0,1,22.9,1248
3,2013,459999,80000,1,1,1,2,5,126.32,1,22.32,1582
5,2011,210000,100000,1,1,1,2,5,73.9,1,21.1,1248
5,2015,540000,93000,3,1,1,2,5,83.14,1,20.85,1197
3,2019,990000,19600,1,1,1,0,5,88.7,1,22.1,1396
1,2017,880000,33000,1,1,1,0,5,98.96,1,23.0,1498
5,2012,170000,90000,3,1,1,4,5,67.1,1,20.92,998
1,2017,900000,35000,1,1,1,0,5,98.96,1,23.0,1498
5,2013,390000,120000,1,1,1,0,5,74.0,1,22.9,1248
5,2014,445000,80000,1,1,1,2,5,74.0,1,23.4,1248
5,2014,459999,70000,1,1,1,1,5,74.0,1,23.4,1248
5,2009,200000,120000,1,1,1,2,5,73.9,1,21.1,1248
8,2014,550000,250000,1,1,1,0,5,67.04,1,23.59,1364
5,2008,129000,60000,3,1,1,0,5,46.3,1,19.7,796
1,2014,570000,48000,1,1,1,0,5,98.96,1,21.7,1498
5,2015,650000,50000,3,1,1,0,5,83.1,1,21.4,1197
5,2010,311000,94000,1,1,1,2,5,75.0,1,21.1,1248
5,2018,440000,20000,3,1,1,0,5,67.04,1,20.51,998
5,2018,440000,17000,3,1,1,0,5,67.04,1,20.51,998
7,2010,200000,60000,1,1,1,0,5,69.0,1,23.03,1396
3,2016,750000,40000,1,1,1,0,5,88.73,1,21.19,1396
6,2017,350000,30000,3,1,1,0,5,67.0,1,23.01,999
5,2016,450000,175000,1,1,1,0,5,74.0,1,23.4,1248
3,2012,254999,90000,1,1,1,0,5,90.0,1,23.0,1396
9,2013,280000,80000,1,1,1,2,5,73.9,1,22.07,1199
5,2017,725000,35000,3,1,0,0,5,81.8,1,21.21,1197
3,2015,287000,100000,3,1,1,2,5,68.05,1,19.81,1086
5,2013,240000,108916,3,1,1,2,5,67.04,1,20.51,998
3,2013,290000,40000,3,1,1,2,5,55.2,1,21.1,814
3,2014,229999,80000,3,1,1,0,5,55.2,1,21.1,814
5,2004,90000,70000,3,1,1,1,5,46.3,1,19.7,796
3,2012,330000,90000,1,1,1,0,5,90.0,1,23.0,1396
5,2009,200000,70000,1,1,1,0,5,73.9,1,21.1,1248
3,2014,280000,60000,3,1,1,2,5,55.2,1,21.1,814
4,2013,250000,180000,1,1,1,0,5,64.1,1,20.8,1461
3,2013,509999,120000,1,1,0,2,5,126.3,1,22.32,1582
3,2014,525000,80000,1,1,1,2,5,126.32,1,22.32,1582
9,2011,254999,120000,1,1,1,4,5,73.9,1,22.07,1199
5,2017,440000,30000,3,1,1,0,5,67.04,1,20.51,998
5,2019,780000,7200,3,1,1,0,5,100.5,1,21.1,998
9,2011,320000,77000,1,1,1,2,5,73.9,1,22.07,1199
5,2018,472000,30000,3,1,0,0,5,67.0,1,20.51,998
7,2018,525000,110000,1,1,1,2,5,88.7,1,20.65,1248
7,2013,325000,100000,1,1,1,0,5,88.8,1,22.3,1248
1,2014,310000,90000,1,1,1,2,5,67.0,1,19.68,1399
1,2014,330000,100000,1,1,1,2,5,67.0,1,19.68,1399
1,2012,250000,80000,1,1,1,2,5,68.0,1,20.0,1399
5,2015,280000,110000,3,1,1,0,5,67.04,1,20.51,998
7,2011,153000,50000,1,1,1,2,5,70.0,1,23.57,1396
5,2012,235000,80000,3,1,1,4,5,67.1,1,20.92,998
5,2016,500000,15000,3,1,1,0,5,81.8,1,20.4,1197
9,2016,591000,60000,1,0,1,0,5,108.5,1,21.49,1498
3,2015,585000,72000,1,0,1,0,5,88.73,1,22.54,1396
3,2014,484999,70100,1,0,1,0,5,88.73,1,22.54,1396
1,2011,195000,77395,1,0,1,2,5,68.0,1,20.0,1399
9,2015,651000,69000,1,0,0,0,5,108.6,1,22.15,1498
5,2015,650000,70000,1,1,1,0,7,88.76,1,20.77,1248
5,2011,275000,165000,1,1,1,0,5,73.9,1,21.1,1248
9,2011,400000,100000,1,1,1,2,5,103.6,1,20.54,1598
5,2016,500000,40000,3,1,1,0,5,81.8,1,20.4,1197
9,2018,1290000,29899,1,0,0,0,5,108.6,1,22.15,1498
3,2020,775000,2000,3,0,1,0,5,81.86,1,20.7,1197
6,2017,695000,34000,1,0,1,0,8,83.8,1,21.04,1461
5,2016,434999,10000,3,0,0,0,5,67.04,1,23.1,998
3,2015,850000,59235,1,0,1,0,5,126.2,1,19.67,1582
3,2013,360000,144000,1,1,1,0,5,88.8,1,21.9,1396
3,2013,350000,144000,1,1,1,0,5,88.8,1,21.9,1396
3,2017,860000,40000,1,1,1,2,5,126.2,1,22.0,1582
9,2011,240000,110000,1,1,1,0,5,103.6,1,20.54,1598
5,2018,545000,10000,3,0,0,0,5,67.04,1,23.1,998
5,2018,775000,21147,3,0,0,0,5,83.1,1,21.4,1197
5,2017,620000,37000,3,0,1,0,5,81.8,1,21.01,1197
5,2018,775000,17000,3,0,1,0,5,81.8,1,21.01,1197
5,2017,380000,50000,3,1,1,0,5,67.04,1,23.1,998
5,2016,240000,35000,3,1,1,2,5,47.3,1,22.74,796
5,2015,420000,36000,3,1,1,0,5,83.11,1,20.4,1197
1,2011,130000,180000,1,1,1,2,5,68.0,1,20.0,1399
5,2012,110000,80000,3,1,1,0,5,67.1,1,20.92,998
5,2007,120000,120000,3,1,1,2,5,46.3,1,19.7,796
8,2018,665000,70000,1,1,1,0,5,67.04,1,23.59,1364
3,2012,340000,92686,1,0,1,2,5,88.76,1,21.9,1396
7,2012,270000,80000,1,1,1,0,5,88.76,1,21.02,1248
3,2014,250000,80000,3,1,1,2,5,55.2,1,21.1,814
3,2010,350000,90000,1,1,1,2,5,90.0,1,23.0,1396
5,2018,600000,25000,3,1,1,0,5,81.8,1,21.21,1197
1,2018,690000,13000,3,1,1,0,5,94.93,1,20.4,1194
3,2018,350000,10000,3,1,1,2,5,68.05,1,20.3,998
5,2012,220000,13000,3,1,1,0,5,67.1,1,20.92,998
6,2019,700000,6500,3,1,1,0,7,72.0,1,20.0,999
3,2013,198000,49500,3,1,1,2,5,55.2,1,21.1,814
3,2011,350000,50000,1,1,1,0,5,90.0,1,23.0,1396
7,2011,210000,175000,1,1,1,2,5,70.0,1,23.57,1396
7,2011,210000,175000,1,1,1,2,5,69.0,1,23.03,1396
5,2014,375000,110000,1,1,1,4,5,73.94,1,23.2,1248
8,2018,780000,116000,1,1,1,0,5,67.05,1,23.59,1364
5,2020,445000,1000,3,1,1,0,5,81.8,1,21.21,1197
5,2013,300000,120000,1,1,1,2,5,73.94,1,23.2,1248
2,2017,950000,24000,1,0,1,0,7,98.6,1,21.9,1498
9,2017,750000,50000,1,1,1,0,5,108.6,1,22.27,1498
3,2017,254999,34000,3,1,1,0,5,55.2,1,21.1,814
9,2017,655000,50000,1,1,0,0,5,108.495,1,22.0,1498
1,2011,210000,84000,1,1,1,2,5,68.0,1,20.0,1399
3,2019,430000,18500,3,1,1,0,5,68.0,1,20.3,1086
7,2012,155000,50000,1,1,1,0,5,69.0,1,23.03,1396
3,2008,250000,100000,3,1,1,2,5,68.05,1,19.81,1086
5,2005,125000,70000,3,1,1,1,5,46.3,1,19.7,796
3,2020,500000,1000,3,1,1,0,5,68.07,1,20.3,1086
6,2015,690000,80000,1,1,1,0,8,83.8,1,21.04,1461
5,2013,470000,150000,1,1,1,0,5,74.0,1,23.4,1248
1,2013,275000,104300,1,1,1,0,5,68.1,1,20.0,1399
9,2020,800000,25000,1,1,1,0,5,108.62,1,21.66,1498
5,2013,409999,100000,1,1,1,4,5,74.0,1,22.9,1248
3,2015,1000000,73500,1,1,1,0,5,126.2,1,19.67,1582
9,2013,325000,155000,1,1,1,2,5,103.6,1,20.54,1598
5,2012,625000,100000,1,1,1,2,5,74.0,1,23.4,1248
5,2015,330000,84000,3,1,1,2,5,67.04,1,23.1,998
3,2011,300000,30000,3,1,1,0,5,68.05,1,19.81,1086
5,2016,650000,35000,3,1,1,2,5,83.1,1,21.4,1197
4,2015,380000,120000,1,1,1,2,5,65.0,1,21.03,1461
3,2012,590000,110000,1,1,1,2,5,126.32,1,22.32,1582
6,2012,220000,75000,1,1,1,0,5,63.12,1,23.08,1461
5,2015,475000,51000,3,0,1,0,5,81.8,1,22.0,1197
5,2017,525000,29000,3,0,1,0,5,81.8,1,20.89,1197
5,2015,365000,28000,3,0,1,0,5,81.8,1,20.52,1197
3,2012,350000,120000,1,1,1,4,5,126.32,1,22.32,1582
9,2013,325000,120000,1,1,1,0,5,73.9,1,22.07,1199
9,2013,360000,80000,1,1,1,0,5,73.9,1,22.07,1199
5,2010,148000,120000,3,1,1,0,5,67.1,1,20.92,998
8,2014,430999,120000,1,1,1,0,5,67.04,1,23.59,1364
6,2019,300000,35000,3,1,1,0,5,67.0,1,23.01,999
1,2010,260000,70000,1,1,1,0,5,68.0,1,20.0,1399
1,2017,934000,101000,1,1,1,0,5,98.59,1,22.77,1498
9,2012,380000,200000,1,1,1,0,5,103.6,1,20.54,1598
5,2011,350000,118000,1,1,1,2,5,73.9,1,21.1,1248
7,2018,980000,20000,1,1,1,0,5,108.5,1,21.5,1497
7,2018,969999,21871,1,1,1,0,5,108.5,1,21.5,1497
5,2015,250000,70000,3,1,1,0,5,47.3,1,22.74,796
7,2018,950000,14000,1,1,1,0,5,108.5,1,21.5,1497
3,2015,965000,60000,1,1,1,0,5,126.2,1,19.67,1582
5,2013,700000,37659,1,1,1,0,7,88.8,1,20.77,1248
5,2012,250000,89000,1,1,1,2,5,73.94,1,23.2,1248
5,2013,680000,37500,1,1,1,2,7,88.8,1,20.77,1248
5,2011,250000,90000,1,1,1,4,5,73.9,1,21.1,1248
5,2013,550000,120000,1,1,1,4,7,88.76,1,20.77,1248
5,2017,550000,46000,3,1,1,0,5,83.1,1,21.4,1197
8,2012,476999,90000,1,1,1,1,5,87.2,1,21.43,1364
5,2011,225000,90000,3,1,1,0,5,46.3,1,19.7,796
5,2010,190000,80000,3,1,1,0,5,46.3,1,19.7,796
5,2003,100000,164000,3,1,1,4,5,46.3,1,19.7,796
5,2018,430000,14000,3,1,1,0,5,67.04,1,20.51,998
5,2015,313000,68203,3,0,1,0,5,67.05,1,21.79,998
6,2016,600000,90000,1,1,1,2,5,83.8,1,19.87,1461
5,2008,160000,70000,3,1,1,1,8,35.0,1,19.7,796
3,2014,290000,31000,3,1,1,0,5,78.9,1,20.36,1197
5,2015,380000,20000,0,1,1,0,5,61.7,0,21.94,1196
3,2014,180000,62000,3,1,1,0,5,55.2,1,21.1,814
3,2013,275000,20000,3,1,1,0,5,55.2,1,21.1,814
5,2014,325000,65204,3,2,0,0,5,67.04,1,23.1,998
5,2018,655000,15732,3,0,0,0,5,81.8,1,22.0,1197
5,2018,525000,33000,3,0,1,0,5,81.8,1,20.89,1197
5,2017,620000,90000,3,1,1,0,5,81.8,1,22.0,1197
7,2018,400000,22000,3,1,1,0,5,84.0,1,20.3,1199
5,2017,400000,70000,3,1,1,0,5,67.04,1,20.51,998
6,2013,399000,61000,1,0,1,2,5,84.8,1,21.64,1461
9,2011,365000,65000,1,0,1,2,5,103.6,1,20.54,1598
3,2016,280000,100000,3,1,1,0,5,68.05,1,20.3,998
3,2015,900000,50000,1,1,1,0,5,126.2,1,19.67,1582
9,2017,650000,49060,1,1,1,0,5,108.495,1,22.0,1498
5,2013,235000,18000,3,1,1,0,5,47.3,1,22.74,796
1,2018,800000,37161,1,0,1,0,5,89.84,1,22.7,1498
3,2016,1050000,80000,1,1,1,0,5,126.2,1,19.67,1582
9,2014,391000,120000,1,1,1,2,5,88.8,1,20.14,1498
5,2012,370000,68000,1,1,1,0,5,74.0,1,23.4,1248
3,2012,250000,25000,3,1,1,0,5,55.2,1,21.1,814
1,2018,925000,50699,1,0,1,0,5,98.59,1,22.77,1498
3,2016,700000,111000,1,1,1,2,5,88.73,1,21.19,1396
5,2018,700000,48000,3,1,1,2,5,100.5,1,21.1,998
1,2011,180000,90000,1,1,1,4,5,68.0,1,20.0,1399
8,2014,320000,90000,1,1,1,4,5,67.06,1,23.59,1364
7,2019,650000,20000,3,1,1,0,5,83.81,1,20.3,1199
5,2010,200000,70000,1,1,1,2,5,73.9,1,21.1,1248
5,2008,114999,100000,3,1,1,2,5,46.3,1,19.7,796
5,2013,500000,92000,1,1,1,4,7,88.76,1,20.77,1248
7,2018,850000,9500,1,1,1,0,5,108.5,1,21.5,1497
3,2014,600000,100000,1,1,1,1,5,88.73,1,22.54,1396
1,2018,990000,60000,1,1,1,0,5,98.96,1,23.0,1498
5,2017,745000,10000,3,1,0,0,5,83.1,1,21.4,1197
5,2019,540000,5000,3,1,0,0,5,81.8,1,20.52,1197
7,2017,600000,27000,1,1,1,0,5,74.0,1,22.95,1248
3,2018,640000,20000,3,1,1,0,5,81.86,1,20.14,1197
5,2016,500000,100000,3,1,1,0,5,81.8,1,20.4,1197
3,2018,1200000,40000,1,1,1,0,5,126.2,1,22.0,1582
3,2012,300000,45000,3,1,1,0,5,78.9,1,20.36,1197
3,2017,350000,26263,3,1,1,0,5,55.2,1,21.1,814
5,2017,625000,25000,3,1,1,0,5,81.8,1,22.0,1197
5,2019,475000,5000,3,1,0,0,5,67.0,1,21.7,998
1,2014,550000,105000,1,0,1,0,5,98.96,1,21.7,1498
5,2014,530000,90000,1,1,1,0,5,74.0,1,22.9,1248
5,2000,45957,90000,3,1,1,2,5,46.3,1,19.7,796
3,2012,190000,65000,3,1,1,0,5,55.2,1,21.1,814
3,2014,730000,60000,1,1,1,0,5,126.32,1,22.32,1582
6,2018,1265000,12000,1,1,1,0,5,108.45,1,20.37,1461
5,2009,130000,60000,3,1,1,0,5,46.3,1,19.7,796
5,2012,550000,93000,1,1,1,0,7,88.76,1,20.77,1248
5,2015,500000,117000,3,1,1,0,5,83.14,1,20.85,1197
